,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.0006908893585205079,0.0002354084925495143,0.00018444061279296876,1.4803931599839066e-05,0.05,{'alpha': 0.05},-51.30269561554139,-45.78819977732541,-35.626534009481695,-37.258907708181795,-29.420071072677285,-39.879281636641515,7.742829044389836,4,-26.514863598219225,-28.133525758044456,-30.323847977793704,-30.020081428104294,-31.338423805518286,-29.26614851353599,1.7224326328554993
1,0.0005642414093017578,1.979569232634698e-05,0.0001705646514892578,9.841808052325389e-07,0.1,{'alpha': 0.1},-51.29334533632022,-45.78076362345563,-35.62063948669356,-37.260024707668045,-29.414215599237586,-39.87379775067501,7.741089540943214,3,-26.514873780558244,-28.13353773267972,-30.323858253203134,-30.020090135040835,-31.33843590256745,-29.26615916080987,1.722432740134123
2,0.0005654335021972656,1.559600150814791e-05,0.00017142295837402344,5.102380409010099e-06,0.5,{'alpha': 0.5},-51.219288015447454,-45.72197558164518,-35.57404394410055,-37.26924274433159,-29.368094129383216,-39.830528882981596,7.727268216812246,2,-26.515203166539404,-28.133891078997944,-30.32418053861888,-30.020364271080997,-31.338811980323257,-29.2664902071121,1.7224351156453555
3,0.0005620479583740235,2.181476581940927e-05,0.00017480850219726564,5.17406769830915e-06,1.0,{'alpha': 1},-51.12854600707137,-45.65021290248177,-35.51717767253103,-37.28145390156285,-29.312215454323802,-39.77792118759417,7.71022404971548,1,-26.51622355395586,-28.13496449997121,-30.3251730719604,-30.021208747576775,-31.33996664307363,-29.267507303307575,1.7224416350688239
