,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.00209193229675293,0.0014690121419866809,0.00019392967224121093,2.5935119994260596e-05,0.05,{'alpha': 0.05},-44.720929239184734,-79.72506026192936,-33.58474794822922,-51.0201350663702,-31.382349938084637,-48.08664449075964,17.37965027527346,4,-25.19703251880339,-24.345879395553958,-28.22681989741693,-25.853470196740382,-30.483345675909458,-26.82130953688482,2.2400317525202023
1,0.001966571807861328,0.0013724014643015918,0.00018525123596191406,1.2394097592380317e-05,0.1,{'alpha': 0.1},-44.71155492834491,-79.00096934820387,-33.577202162616906,-50.983096763806394,-31.270622828261025,-47.90868920624662,17.13837978063764,3,-25.19705208960811,-24.346125151186147,-28.226837262449994,-25.853497921057127,-30.483386991099724,-26.82137988308022,2.2399878912721816
2,0.001903200149536133,0.0012452694238685128,0.0001758575439453125,6.3913969153958094e-06,0.5,{'alpha': 0.5},-44.63730717140959,-74.27993925512239,-33.51754149953348,-50.69743791351743,-30.481064180143083,-46.72265800394519,15.605869313903865,2,-25.19750104016707,-24.349893668890978,-28.227247612628382,-25.854066378580605,-30.484153213347415,-26.82257238272289,2.239343093453985
3,0.0017541408538818359,0.0010545298073658448,0.00018777847290039063,1.7228674886482757e-05,1.0,{'alpha': 1},-44.546335361758864,-70.14609955989164,-33.4446997446144,-50.34236862699345,-29.636681694119122,-45.623236997475495,14.34355206224368,1,-25.198779648566862,-24.357323324969176,-28.228426658502364,-25.855659112197984,-30.486118427211576,-26.825261434289594,2.2381705360760664
