,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,-0.0845262422386596,-0.25126447169598043,1.6354770173342656,1.6796692020679505,0.007250703644409295,-0.6881198593098599,0.06574453734394094,0.021513281549935388,-0.6340600186876298,-0.44358803782962275,-0.6660858185818452,-0.18335294188217796,-0.021752120801405705,0.6543235317538559,-1.0939597186040488,0.369147259616837,-0.021227881118181677,0.11787686332376429,-0.06481070676908961,-0.6862347749419542
11,-0.0642099972517322,-0.29282452519540475,1.8584889155238862,1.8213487347113557,-0.9717508129479098,-0.7999308745673678,0.11017425019599977,0.0259315973650387,-0.6359307379754903,-0.4141573513832902,-0.5790262794299674,-0.37341136214969894,0.30735063401003176,0.5548976357337806,-1.1023995785305154,0.2577757406536588,-0.02747506088859355,0.12496025072319239,-0.03361023628582455,-0.6672229360599952
12,-0.06479528123060324,-0.2764203566623062,1.8862632548595237,1.026202040565844,-0.9385332546306329,-0.8320590968069316,0.09007589343762007,0.14224361816915107,-0.8040532787748749,-0.14042778197484948,-0.4590628838986723,-0.30126051850123037,0.11218532793915036,0.825888566450366,-0.885434811541915,0.24574339417078755,-0.02352640982862637,0.12728705245517824,-0.019192345863369105,-0.7698196724824227
13,-0.07060730836417312,-0.19873070197039044,1.7965686878419347,0.8686617610049328,-0.14482017048776552,-0.7609938039311526,0.03263059291902622,0.08814902263343669,-0.8579105881081529,-0.2168638172634772,-0.3674074428181855,-0.3342867503554227,-0.057755178072567845,0.8743555078077986,-0.895759768256985,0.31726587454548333,-0.03076487317222825,0.11803151962332196,-0.011505889896541215,-0.7973784871551064
14,-0.07234344824515326,-0.16436187873123542,1.9690138674728177,1.4976927481835935,0.33610798017405824,-0.5039128259074179,0.07331300372499124,0.01260046906852403,-0.9433844236341651,-0.07365747597942526,-0.13311979130541587,-0.22074791273401184,-0.09237105914158983,0.5916674392332032,-0.7827671470420636,0.2766985070861989,-0.0350943072355257,0.12761495964940087,-0.021227186519754818,-0.7901966127824821
15,-0.06619618183614179,-0.1800934003331254,1.721840969992144,0.06569906495530681,0.8770014838578633,-0.37713679598974353,0.11546891900112402,-0.13457734706010213,-1.0690109231223257,0.1605145216571146,-0.06940739582628781,-0.4582311392865371,-0.07435798660370649,0.7587809205189882,-1.0168030273891393,0.12778565914048168,-0.025892467388449213,0.10572779832165226,-0.013921884475664432,-0.6330799725853418
16,-0.06575060755344846,-0.2252412190189941,1.7408434552455134,-0.2782107954924583,1.0180644638750969,-0.5667229230837252,0.10384655249090766,-0.23250103058078586,-0.9176206516767804,0.5018726698603202,-0.04127546778593316,-0.2814416086343749,0.12108969736100432,0.6076500751564262,-0.9724162414645704,0.09854899224436188,-0.027034377126300663,0.10689028924680281,-0.017853371948728332,-0.34903775766327694
17,-0.04851061248201771,-0.2995193635421744,1.8219602668222807,-0.27606577967703794,1.492129697836217,-0.4388690656805076,0.1786256704831191,-0.37608012016917786,-0.5446537976403398,0.4673603872427082,0.007153466838839409,-0.7735680007559922,0.1297220549930138,0.8801278979919843,-1.169025264737231,0.024186906351291705,-0.02814983949386554,0.1380938206010608,0.014309753359313273,-0.6383306126844628
18,-0.039811332809292284,-0.34167604072564994,1.6899330349107424,-0.6036976270882802,1.3364066592305561,-0.5165996862192952,0.20937833436900524,-0.16893865936892583,-0.604623195413688,-0.09838307342826828,0.00711352701356926,-0.9997897475151624,0.4049882055986271,0.49249070547884566,-1.2661569397610888,0.024158217127220372,-0.02915264847527446,0.11005187049231878,0.00026221233685817493,-1.1705622139499339
19,-0.040719923810134055,-0.2321513230962355,1.4561855992040689,-1.2563642730994864,1.9095163638167973,-0.47822543184373917,0.1343604894680586,-0.1369573800287186,-0.6389101887933827,-0.262240607326664,0.08452309727862851,-0.667148038636648,0.4779381339834976,0.15766403223578787,-1.1218244613746804,0.19153802742472667,-0.03049504729311743,0.059981591332976335,0.0011053751090005317,-1.1876058850901363
20,-0.036265036252994536,-0.1824049040736809,1.5585087866471043,-1.2921704477686824,1.3054632613604602,-0.5185419878685077,0.09251112694670206,-0.168246905027453,-0.4867222092929798,-0.08471266318688155,0.17569312480547986,-0.5366299363557211,0.2199396205887126,0.24669679825278343,-1.075544172062949,0.12975697531114494,-0.023438228757792473,0.07016195391358544,0.0020715138299051477,-1.260219120911723
21,-0.04666337946091698,-0.11381659568199776,1.7349522558615247,-0.4828848263990833,1.3794169295640253,-0.590756538775015,-0.015714658951359633,-0.10022688484232063,-0.4635237125530398,0.06846848892303174,0.33712977572029446,-0.46845905956210304,0.14771850969083888,0.17288078213117244,-1.0840421693813118,0.02538068524127126,-0.022080223522462552,0.0765998840495999,-0.0045252287628266465,-1.366750310341056
22,-0.04305816277014083,-0.17062054278837044,1.662140141783301,-1.2020696427846285,1.423237857436357,-0.5501045702353282,0.002415536460076992,-0.0556605428248222,-0.7181475201117895,0.27183397699942485,0.26770246731659736,-0.26819958262977867,0.482045523598696,0.18245975030039294,-0.874913316400091,-0.02068090205714987,-0.02276088583263056,0.03857333529482881,-0.002260041290725437,-1.3582677957087017
23,-0.031930157830926904,-0.18266609533645992,1.7107779255341262,-1.3760607895174677,1.4130977513973708,-0.5787673304423995,0.027426021895109655,-0.09434750988469096,-0.6148207126215672,0.22586342894846245,0.32001134948023147,-0.28478888117828,0.5412056297262029,0.05923452226295738,-0.831007801855934,0.020308776106520415,-0.015496037023628284,0.026606189462673895,-0.011343096953392445,-1.1432239123798267
24,-0.034736083966322134,-0.09216915057326146,1.5673037071100189,-0.9949205218270332,1.292298651507751,-0.6283338631793337,-0.041318116520827466,-0.0993176415079276,-0.5470243577043318,0.12893855648553487,0.434746526263281,-0.24773323443749704,0.4145873774056704,-0.027179746052676767,-0.9242072041674121,0.011850752292365327,-0.01582456861755563,0.05103823015451103,-0.006468018419326676,-0.9306147687991951
25,-0.03147663137390063,-0.08351133941928472,1.6333458145011264,-0.7068706320250726,0.8760315247944551,-0.8222575038902634,-0.06710932720855979,-0.0349232513436275,-0.4970720309441837,-0.027335919490131384,0.5951348072302581,-0.29329881512474076,0.2996755506191191,0.09238656038902247,-1.0027384989872532,0.06179956540640489,-0.012145920065371794,0.06359532291522,0.013135678504010786,-1.0535283604596615
